"Ind","Block","Pos","Date","Measurer","Egg","Larv","Adt","Wvl","OH","U","D","PropDam","Treatment"
"E9-40","E9","40",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-41","E9","41",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,5,1,"Unsprayed"
"E9-42","E9","42",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,5,1,"Unsprayed"
"E9-43","E9","43",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E9-44","E9","44",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,5,1,"Unsprayed"
"E9-45","E9","45",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E9-46","E9","46",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,5,1,"Unsprayed"
"E9-47","E9","47",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,5,1,"Unsprayed"
"E9-48","E9","48",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E9-49","E9","49",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,5,1,"Unsprayed"
"E9-50","E9","50",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E9-51","E9","51",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,5,1,"Unsprayed"
"E9-52","E9","52",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-53","E9","53",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E9-54","E9","54",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,7,1,"Unsprayed"
"E9-55","E9","55",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-56","E9","56",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,6,1,"Unsprayed"
"E9-57","E9","57",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E9-58","E9","58",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-59","E9","59",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E9-60","E9","60",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,5,1,"Unsprayed"
"E9-61","E9","61",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,7,1,"Unsprayed"
"E9-62","E9","62",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,5,1,"Unsprayed"
"E9-63","E9","63",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-64","E9","64",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E9-65","E9","65",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,6,1,"Unsprayed"
"E9-66","E9","66",2020-07-01,"Hannah",NA,NA,NA,NA,NA,NA,NA,NA,"Unsprayed"
"E9-67","E9","67",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,5,1,"Unsprayed"
"E9-68","E9","68",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E9-69","E9","69",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-70","E9","70",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E9-71","E9","71",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-72","E9","72",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E9-73","E9","73",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E9-74","E9","74",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-75","E9","75",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E9-76","E9","76",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E9-77","E9","77",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E9-78","E9","78",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E9-79","E9","79",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,1,1,"Unsprayed"
"E9-80","E9","80",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E9-81","E9","81",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-82","E9","82",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E9-83","E9","83",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E9-84","E9","84",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-85","E9","85",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,1,1,"Unsprayed"
"E9-86","E9","86",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,8,1,"Unsprayed"
"E9-87","E9","87",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,5,1,"Unsprayed"
"E9-88","E9","88",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,5,1,"Unsprayed"
"E9-89","E9","89",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,6,1,"Unsprayed"
"E9-90","E9","90",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,5,1,"Unsprayed"
"E9-91","E9","91",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-92","E9","92",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E9-93","E9","93",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-94","E9","94",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,8,1,"Unsprayed"
"E9-95","E9","95",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,5,1,"Unsprayed"
"E9-96","E9","96",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,8,1,"Unsprayed"
"E9-97","E9","97",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-98","E9","98",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,5,1,"Unsprayed"
"E9-99","E9","99",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-100","E9","100",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-101","E9","101",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E9-102","E9","102",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-103","E9","103",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,6,1,"Unsprayed"
"E9-104","E9","104",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,7,1,"Unsprayed"
"E9-105","E9","105",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,5,1,"Unsprayed"
"E9-106","E9","106",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E9-107","E9","107",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,5,1,"Unsprayed"
"E9-108","E9","108",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,6,1,"Unsprayed"
"E9-109","E9","109",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-110","E9","110",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E9-111","E9","111",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E9-112","E9","112",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E9-113","E9","113",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E9-114","E9","114",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E9-115","E9","115",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-116","E9","116",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-117","E9","117",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,5,1,"Unsprayed"
"E9-118","E9","118",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-119","E9","119",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E9-120","E9","120",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,5,1,"Unsprayed"
"E9-121","E9","121",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-122","E9","122",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E9-123","E9","123",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,5,1,"Unsprayed"
"E9-124","E9","124",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E9-125","E9","125",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E9-126","E9","126",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E9-127","E9","127",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E9-128","E9","128",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-129","E9","129",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E9-130","E9","130",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-131","E9","131",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E9-132","E9","132",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E9-133","E9","133",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-134","E9","134",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E9-135","E9","135",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,1,1,"Unsprayed"
"E9-136","E9","136",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E9-137","E9","137",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E9-138","E9","138",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,5,1,"Unsprayed"
"E9-139","E9","139",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-140","E9","140",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,5,1,"Unsprayed"
"E9-141","E9","141",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,1,1,"Unsprayed"
"E9-142","E9","142",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E9-143","E9","143",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E9-144","E9","144",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,5,1,"Unsprayed"
"E9-145","E9","145",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-146","E9","146",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E9-147","E9","147",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E9-148","E9","148",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E9-149","E9","149",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E9-150","E9","150",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,6,1,"Unsprayed"
"E9-151","E9","151",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-152","E9","152",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E9-153","E9","153",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-154","E9","154",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-155","E9","155",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E9-156","E9","156",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-157","E9","157",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E9-158","E9","158",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E9-159","E9","159",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E9-160","E9","160",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-161","E9","161",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E9-162","E9","162",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E9-163","E9","163",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,1,1,"Unsprayed"
"E9-164","E9","164",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E9-165","E9","165",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-166","E9","166",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-167","E9","167",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E9-168","E9","168",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,5,1,"Unsprayed"
"E9-169","E9","169",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E9-170","E9","170",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E9-171","E9","171",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E9-172","E9","172",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E9-173","E9","173",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-174","E9","174",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E9-175","E9","175",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E9-176","E9","176",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,1,1,"Unsprayed"
"E9-177","E9","177",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-178","E9","178",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E9-179","E9","179",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E9-180","E9","180",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-181","E9","181",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-182","E9","182",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E9-183","E9","183",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-184","E9","184",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E9-185","E9","185",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E9-186","E9","186",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E9-187","E9","187",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,1,1,"Unsprayed"
"E9-188","E9","188",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E9-189","E9","189",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E9-190","E9","190",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E9-191","E9","191",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E9-192","E9","192",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E9-193","E9","193",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-194","E9","194",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E9-195","E9","195",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,7,1,"Unsprayed"
"E9-196","E9","196",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E9-197","E9","197",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E9-198","E9","198",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,1,1,"Unsprayed"
"E9-199","E9","199",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-200","E9","200",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E9-201","E9","201",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E9-202","E9","202",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E10-1","E10","1",2020-07-01,"Samara",NA,NA,NA,2,NA,4,0,0,"Sprayed"
"E10-2","E10","2",2020-07-01,"Samara",NA,NA,NA,1,NA,4,0,0,"Sprayed"
"E10-3","E10","3",2020-07-01,"Samara",NA,NA,NA,2,NA,3,0,0,"Sprayed"
"E10-4","E10","4",2020-07-01,"Samara",NA,NA,NA,2,NA,2,0,0,"Sprayed"
"E10-5","E10","5",2020-07-01,"Samara",NA,NA,NA,1,NA,3,0,0,"Sprayed"
"E10-6","E10","6",2020-07-01,"Samara",NA,NA,NA,2,NA,5,0,0,"Sprayed"
"E10-7","E10","7",2020-07-01,"Samara",NA,NA,NA,2,NA,3,0,0,"Sprayed"
"E10-8","E10","8",2020-07-01,"Samara",NA,NA,NA,1,NA,4,0,0,"Sprayed"
"E10-9","E10","9",2020-07-01,"Samara",NA,NA,NA,1,NA,3,0,0,"Sprayed"
"E10-10","E10","10",2020-07-01,"Samara",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E10-11","E10","11",2020-07-01,"Samara",NA,NA,NA,1,NA,4,0,0,"Sprayed"
"E10-12","E10","12",2020-07-01,"Samara",NA,NA,NA,1,NA,5,0,0,"Sprayed"
"E10-13","E10","13",2020-07-01,"Samara",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E10-14","E10","14",2020-07-01,"Samara",NA,NA,NA,2,NA,2,1,0.333333333333333,"Sprayed"
"E10-15","E10","15",2020-07-01,"Samara",NA,NA,NA,2,NA,3,0,0,"Sprayed"
"E10-16","E10","16",2020-07-01,"Samara",NA,NA,NA,2,NA,2,0,0,"Sprayed"
"E10-17","E10","17",2020-07-01,"Samara",NA,NA,NA,0,NA,2,0,0,"Sprayed"
"E10-18","E10","18",2020-07-01,"Samara",NA,NA,NA,1,NA,3,0,0,"Sprayed"
"E10-19","E10","19",2020-07-01,"Samara",NA,NA,NA,2,NA,4,0,0,"Sprayed"
"E10-20","E10","20",2020-07-01,"Samara",NA,NA,NA,1,NA,3,0,0,"Sprayed"
"E10-21","E10","21",2020-07-01,"Samara",NA,NA,NA,1,NA,4,0,0,"Sprayed"
"E10-22","E10","22",2020-07-01,"Samara",NA,NA,NA,1,NA,4,0,0,"Sprayed"
"E10-23","E10","23",2020-07-01,"Samara",NA,NA,NA,2,NA,2,0,0,"Sprayed"
"E10-25","E10","25",2020-07-01,"Samara",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E10-26","E10","26",2020-07-01,"Samara",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E10-27","E10","27",2020-07-01,"Samara",NA,NA,NA,1,NA,4,0,0,"Sprayed"
"E10-28","E10","28",2020-07-01,"Samara",NA,NA,NA,1,NA,2,0,0,"Sprayed"
"E10-29","E10","29",2020-07-01,"Samara",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E10-30","E10","30",2020-07-01,"Samara",NA,NA,NA,1,NA,6,0,0,"Sprayed"
"E10-31","E10","31",2020-07-01,"Samara",NA,NA,NA,1,NA,4,0,0,"Sprayed"
"E10-32","E10","32",2020-07-01,"Samara",NA,NA,NA,2,NA,3,0,0,"Sprayed"
"E10-33","E10","33",2020-07-01,"Samara",NA,NA,NA,2,NA,3,0,0,"Sprayed"
"E10-34","E10","34",2020-07-01,"Samara",NA,NA,NA,2,NA,4,0,0,"Sprayed"
"E10-35","E10","35",2020-07-01,"Samara",NA,NA,NA,2,NA,6,0,0,"Sprayed"
"E10-36","E10","36",2020-07-01,"Samara",NA,NA,NA,0,NA,2,0,0,"Sprayed"
"E10-37","E10","37",2020-07-01,"Samara",NA,NA,NA,1,NA,2,0,0,"Sprayed"
"E10-38","E10","38",2020-07-01,"Samara",NA,NA,NA,2,NA,3,0,0,"Sprayed"
"E10-39","E10","39",2020-07-01,"Samara",NA,NA,NA,2,NA,2,0,0,"Sprayed"
"E10-40","E10","40",2020-07-01,"Samara",NA,NA,NA,1,NA,1,0,0,"Sprayed"
"E10-41","E10","41",2020-07-01,"Samara",NA,NA,NA,2,NA,3,0,0,"Sprayed"
"E10-42","E10","42",2020-07-01,"Samara",NA,NA,NA,0,NA,2,0,0,"Sprayed"
"E10-43","E10","43",2020-07-01,"Samara",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E10-44","E10","44",2020-07-01,"Samara",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E10-45","E10","45",2020-07-01,"Samara",NA,NA,NA,2,NA,3,0,0,"Sprayed"
"E10-46","E10","46",2020-07-01,"Samara",NA,NA,NA,0,NA,2,0,0,"Sprayed"
"E10-47","E10","47",2020-07-01,"Samara",NA,NA,NA,2,NA,4,0,0,"Sprayed"
"E10-48","E10","48",2020-07-01,"Samara",NA,NA,NA,1,NA,6,0,0,"Sprayed"
"E10-49","E10","49",2020-07-01,"Samara",NA,NA,NA,1,NA,1,0,0,"Sprayed"
"E10-50","E10","50",2020-07-01,"Samara",NA,NA,NA,1,NA,3,0,0,"Sprayed"
"E10-51","E10","51",2020-07-01,"Samara",NA,NA,NA,1,NA,4,0,0,"Sprayed"
"E10-52","E10","52",2020-07-01,"Samara",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E10-53","E10","53",2020-07-01,"Samara",NA,NA,NA,0,NA,6,0,0,"Sprayed"
"E10-54","E10","54",2020-07-01,"Samara",NA,NA,NA,1,NA,3,0,0,"Sprayed"
"E10-55","E10","55",2020-07-01,"Samara",NA,NA,NA,1,NA,2,0,0,"Sprayed"
"E10-56","E10","56",2020-07-01,"Samara",NA,NA,NA,1,NA,7,0,0,"Sprayed"
"E10-57","E10","57",2020-07-01,"Samara",NA,NA,NA,1,NA,3,0,0,"Sprayed"
"E10-58","E10","58",2020-07-01,"Samara",NA,NA,NA,1,NA,7,0,0,"Sprayed"
"E10-59","E10","59",2020-07-01,"Samara",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E10-60","E10","60",2020-07-01,"Samara",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E10-61","E10","61",2020-07-01,"Samara",NA,NA,NA,0,NA,2,0,0,"Sprayed"
"E10-62","E10","62",2020-07-01,"Samara",NA,NA,NA,0,NA,2,0,0,"Sprayed"
"E10-63","E10","63",2020-07-01,"Samara",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E10-64","E10","64",2020-07-01,"Samara",NA,NA,NA,1,NA,4,0,0,"Sprayed"
"E10-65","E10","65",2020-07-01,"Samara",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E10-66","E10","66",2020-07-01,"Samara",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E10-67","E10","67",2020-07-01,"Samara",NA,NA,NA,1,NA,3,0,0,"Sprayed"
"E10-68","E10","68",2020-07-01,"Samara",NA,NA,NA,1,NA,3,0,0,"Sprayed"
"E10-70","E10","70",2020-07-01,"Samara",NA,NA,NA,2,NA,3,0,0,"Sprayed"
"E10-71","E10","71",2020-07-01,"Samara",NA,NA,NA,1,NA,7,0,0,"Sprayed"
"E10-72","E10","72",2020-07-01,"Samara",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E10-73","E10","73",2020-07-01,"Samara",NA,NA,NA,1,NA,4,0,0,"Sprayed"
"E10-74","E10","74",2020-07-01,"Samara",NA,NA,NA,1,NA,4,0,0,"Sprayed"
"E10-75","E10","75",2020-07-01,"Samara",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E10-76","E10","76",2020-07-01,"Samara",NA,NA,NA,2,NA,3,0,0,"Sprayed"
"E10-77","E10","77",2020-07-01,"Samara",NA,NA,NA,2,NA,3,0,0,"Sprayed"
"E10-78","E10","78",2020-07-01,"Samara",NA,NA,NA,1,NA,3,0,0,"Sprayed"
"E10-79","E10","79",2020-07-01,"Samara",NA,NA,NA,2,NA,3,0,0,"Sprayed"
"E10-80","E10","80",2020-07-01,"Samara",NA,NA,NA,1,NA,5,0,0,"Sprayed"
"E10-81","E10","81",2020-07-01,"Samara",NA,NA,NA,2,NA,5,0,0,"Sprayed"
"E10-82","E10","82",2020-07-01,"Samara",NA,NA,NA,1,NA,5,0,0,"Sprayed"
"E10-83","E10","83",2020-07-01,"Samara",NA,NA,NA,0,NA,2,0,0,"Sprayed"
"E10-84","E10","84",2020-07-01,"Samara",NA,NA,NA,1,NA,2,0,0,"Sprayed"
"E10-85","E10","85",2020-07-01,"Samara",NA,NA,NA,2,NA,3,0,0,"Sprayed"
"E10-86","E10","86",2020-07-01,"Samara",NA,NA,NA,2,NA,3,0,0,"Sprayed"
"E10-87","E10","87",2020-07-01,"Samara",NA,NA,NA,2,NA,3,0,0,"Sprayed"
"E10-88","E10","88",2020-07-01,"Samara",NA,NA,NA,2,NA,3,0,0,"Sprayed"
"E10-89","E10","89",2020-07-01,"Samara",NA,NA,NA,2,NA,3,0,0,"Sprayed"
"E10-90","E10","90",2020-07-01,"Samara",NA,NA,NA,3,NA,2,0,0,"Sprayed"
"E10-91","E10","91",2020-07-01,"Samara",NA,NA,NA,2,NA,5,0,0,"Sprayed"
"E10-92","E10","92",2020-07-01,"Samara",NA,NA,NA,2,NA,4,0,0,"Sprayed"
"E10-93","E10","93",2020-07-01,"Samara",NA,NA,NA,2,NA,3,0,0,"Sprayed"
"E10-94","E10","94",2020-07-01,"Samara",NA,NA,NA,2,NA,4,0,0,"Sprayed"
"E10-95","E10","95",2020-07-01,"Samara",NA,NA,NA,2,NA,5,0,0,"Sprayed"
"E10-96","E10","96",2020-07-01,"Samara",NA,NA,NA,3,NA,1,2,0.666666666666667,"Sprayed"
"E10-97","E10","97",2020-07-01,"Samara",NA,NA,NA,3,NA,3,0,0,"Sprayed"
"E10-98","E10","98",2020-07-01,"Samara",NA,NA,NA,2,NA,3,0,0,"Sprayed"
"E10-99","E10","99",2020-07-01,"Samara",NA,NA,NA,3,NA,1,3,0.75,"Sprayed"
"E10-100","E10","100",2020-07-01,"Samara",NA,NA,NA,2,NA,2,0,0,"Sprayed"
"E10-101","E10","101",2020-07-01,"Samara",NA,NA,NA,2,NA,3,0,0,"Sprayed"
"E10-102","E10","102",2020-07-01,"Samara",NA,NA,NA,2,NA,3,0,0,"Sprayed"
"E10-103","E10","103",2020-07-01,"Samara",NA,NA,NA,2,NA,2,0,0,"Sprayed"
"E10-104","E10","104",2020-07-01,"Samara",NA,NA,NA,2,NA,3,0,0,"Sprayed"
"E10-105","E10","105",2020-07-01,"Samara",NA,NA,NA,2,NA,3,0,0,"Sprayed"
