"Ind","Block","Pos","Date","Measurer","Veg","Bud","Flr","Fert","Abt","M","S","N","round","ind_round"
"E3-109","E3","109",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-109_18"
"E3-110","E3","110",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-110_18"
"E3-111","E3","111",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-111_18"
"E3-112","E3","112",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-112_18"
"E3-113","E3","113",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-113_18"
"E3-114","E3","114",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-114_18"
"E3-115","E3","115",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-115_18"
"E3-116","E3","116",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-116_18"
"E3-117","E3","117",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-117_18"
"E3-118","E3","118",2022-09-08,"MJGQ",140,160,156,152,NA,"","","","18","E3-118_18"
"E3-119","E3","119",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-119_18"
"E3-120","E3","120",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-120_18"
"E3-121","E3","121",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-121_18"
"E3-122","E3","122",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-122_18"
"E3-123","E3","123",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-123_18"
"E3-124","E3","124",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-124_18"
"E3-125","E3","125",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-125_18"
"E3-126","E3","126",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-126_18"
"E3-127","E3","127",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-127_18"
"E3-128","E3","128",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-128_18"
"E3-129","E3","129",2022-09-08,"MJGQ",151,NA,177,165,176,"","","","18","E3-129_18"
"E3-130","E3","130",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-130_18"
"E3-131","E3","131",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-131_18"
"E3-132","E3","132",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-132_18"
"E3-133","E3","133",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-133_18"
"E3-134","E3","134",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-134_18"
"E3-135","E3","135",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-135_18"
"E3-136","E3","136",2022-09-08,"MJGQ",124,NA,158,138,155,"","","","18","E3-136_18"
"E3-137","E3","137",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-137_18"
"E3-138","E3","138",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-138_18"
"E3-139","E3","139",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-139_18"
"E3-140","E3","140",2022-09-08,"MJGQ",140,NA,192,186,NA,"","","","18","E3-140_18"
"E3-141","E3","141",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-141_18"
"E3-142","E3","142",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-142_18"
"E3-143","E3","143",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-143_18"
"E3-144","E3","144",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-144_18"
"E3-145","E3","145",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-145_18"
"E3-146","E3","146",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-146_18"
"E3-147","E3","147",2022-09-08,"MJGQ",140,NA,171,146,167,"","","","18","E3-147_18"
"E3-148","E3","148",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-148_18"
"E3-149","E3","149",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-149_18"
"E3-150","E3","150",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-150_18"
"E3-151","E3","151",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-151_18"
"E3-152","E3","152",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-152_18"
"E3-153","E3","153",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-153_18"
"E3-154","E3","154",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-154_18"
"E3-155","E3","155",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-155_18"
"E3-156","E3","156",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-156_18"
"E3-157","E3","157",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-157_18"
"E3-158","E3","158",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-158_18"
"E3-159","E3","159",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-159_18"
"E3-160","E3","160",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-160_18"
"E3-161","E3","161",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-161_18"
"E3-162","E3","162",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-162_18"
"E3-163","E3","163",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-163_18"
"E3-164","E3","164",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-164_18"
"E3-165","E3","165",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-165_18"
"E3-166","E3","166",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-166_18"
"E3-167","E3","167",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-167_18"
"E3-168","E3","168",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-168_18"
"E3-169","E3","169",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-169_18"
"E3-170","E3","170",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-170_18"
"E3-171","E3","171",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-171_18"
"E3-172","E3","172",2022-09-08,"MJGQ",147,NA,171,169,NA,"","","","18","E3-172_18"
"E3-173","E3","173",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-173_18"
"E3-174","E3","174",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-174_18"
"E3-175","E3","175",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-175_18"
"E3-176","E3","176",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-176_18"
"E3-177","E3","177",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-177_18"
"E3-178","E3","178",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-178_18"
"E3-179","E3","179",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-179_18"
"E3-180","E3","180",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-180_18"
"E3-181","E3","181",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-181_18"
"E3-182","E3","182",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-182_18"
"E3-183","E3","183",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-183_18"
"E3-184","E3","184",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-184_18"
"E3-185","E3","185",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-185_18"
"E3-186","E3","186",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-186_18"
"E3-187","E3","187",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-187_18"
"E3-188","E3","188",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-188_18"
"E3-189","E3","189",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-189_18"
"E3-190","E3","190",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-190_18"
"E3-191","E3","191",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-191_18"
"E3-192","E3","192",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-192_18"
"E3-193","E3","193",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-193_18"
"E3-194","E3","194",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-194_18"
"E3-195","E3","195",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-195_18"
"E3-196","E3","196",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-196_18"
"E3-197","E3","197",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-197_18"
"E3-198","E3","198",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-198_18"
"E3-199","E3","199",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-199_18"
"E3-200","E3","200",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E3-200_18"
"E4-1","E4","1",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-1_18"
"E4-2","E4","2",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-2_18"
"E4-3","E4","3",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-3_18"
"E4-4","E4","4",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-4_18"
"E4-5","E4","5",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-5_18"
"E4-6","E4","6",2022-09-08,"MJGQ",86,99,96,90,NA,"","","","18","E4-6_18"
"E4-7","E4","7",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-7_18"
"E4-8","E4","8",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-8_18"
"E4-9","E4","9",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-9_18"
"E4-10","E4","10",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-10_18"
"E4-11","E4","11",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-11_18"
"E4-12","E4","12",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-12_18"
"E4-13","E4","13",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-13_18"
"E4-14","E4","14",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-14_18"
"E4-15","E4","15",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-15_18"
"E4-16","E4","16",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-16_18"
"E4-17","E4","17",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-17_18"
"E4-18","E4","18",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-18_18"
"E4-19","E4","19",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-19_18"
"E4-20","E4","20",2022-09-08,"MJGQ",87,NA,115,114,NA,"","","","18","E4-20_18"
"E4-21","E4","21",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-21_18"
"E4-22","E4","22",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-22_18"
"E4-23","E4","23",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-23_18"
"E4-24","E4","24",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-24_18"
"E4-25","E4","25",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-25_18"
"E4-26","E4","26",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-26_18"
"E4-27","E4","27",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-27_18"
"E4-28","E4","28",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-28_18"
"E4-29","E4","29",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-29_18"
"E4-30","E4","30",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-30_18"
"E4-31","E4","31",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-31_18"
"E4-32","E4","32",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-32_18"
"E4-33","E4","33",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-33_18"
"E4-34","E4","34",2022-09-08,"MJGQ",127,142,141,139,NA,"","","","18","E4-34_18"
"E4-35","E4","35",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-35_18"
"E4-36","E4","36",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-36_18"
"E4-37","E4","37",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-37_18"
"E4-38","E4","38",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-38_18"
"E4-39","E4","39",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-39_18"
"E4-40","E4","40",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-40_18"
"E4-41","E4","41",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-41_18"
"E4-42","E4","42",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-42_18"
"E4-43","E4","43",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-43_18"
"E4-44","E4","44",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-44_18"
"E4-45","E4","45",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-45_18"
"E4-46","E4","46",2022-09-08,"MJGQ",157,NA,177,176,NA,"","","","18","E4-46_18"
"E4-47","E4","47",2022-09-08,"MJGQ",71,NA,NA,NA,NA,"","","","18","E4-47_18"
"E4-48","E4","48",2022-09-08,"MJGQ",124,134,133,128,NA,"","","","18","E4-48_18"
"E4-49","E4","49",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-49_18"
"E4-50","E4","50",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-50_18"
"E4-51","E4","51",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-51_18"
"E4-52","E4","52",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-52_18"
"E4-53","E4","53",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-53_18"
"E4-54","E4","54",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-54_18"
"E4-55","E4","55",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-55_18"
"E4-56","E4","56",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-56_18"
"E4-57","E4","57",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-57_18"
"E4-58","E4","58",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-58_18"
"E4-59","E4","59",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-59_18"
"E4-60","E4","60",2022-09-08,"MJGQ",121,125,124,NA,NA,"","","","18","E4-60_18"
"E4-61","E4","61",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-61_18"
"E4-62","E4","62",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-62_18"
"E4-63","E4","63",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-63_18"
"E4-64","E4","64",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-64_18"
"E4-65","E4","65",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-65_18"
"E4-66","E4","66",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-66_18"
"E4-67","E4","67",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-67_18"
"E4-68","E4","68",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-68_18"
"E4-69","E4","69",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-69_18"
"E4-70","E4","70",2022-09-08,"MJGQ",100,NA,124,120,108,"","","","18","E4-70_18"
"E4-71","E4","71",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-71_18"
"E4-72","E4","72",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-72_18"
"E4-73","E4","73",2022-09-08,"MJGQ",134,NA,146,143,NA,"","","","18","E4-73_18"
"E4-74","E4","74",2022-09-08,"MJGQ",115,131,124,120,NA,"","","","18","E4-74_18"
"E4-75","E4","75",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-75_18"
"E4-76","E4","76",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-76_18"
"E4-77","E4","77",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-77_18"
"E4-78","E4","78",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-78_18"
"E4-79","E4","79",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-79_18"
"E4-80","E4","80",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-80_18"
"E4-81","E4","81",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-81_18"
"E4-82","E4","82",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-82_18"
"E4-83","E4","83",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-83_18"
"E4-84","E4","84",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-84_18"
"E4-85","E4","85",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-85_18"
"E4-86","E4","86",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-86_18"
"E4-87","E4","87",2022-09-08,"MJGQ",107,136,135,134,NA,"","","","18","E4-87_18"
"E4-88","E4","88",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-88_18"
"E4-89","E4","89",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-89_18"
"E4-90","E4","90",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-90_18"
"E4-91","E4","91",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-91_18"
"E4-92","E4","92",2022-09-08,"MJGQ",120,125,124,122,NA,"","","","18","E4-92_18"
"E4-93","E4","93",2022-09-08,"MJGQ",141,NA,154,150,NA,"","","","18","E4-93_18"
"E4-94","E4","94",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-94_18"
"E4-95","E4","95",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-95_18"
"E4-96","E4","96",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-96_18"
"E4-97","E4","97",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-97_18"
"E4-98","E4","98",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-98_18"
"E4-99","E4","99",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-99_18"
"E4-100","E4","100",2022-09-08,"MJGQ",115,131,129,128,NA,"","","","18","E4-100_18"
"E4-101","E4","101",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-101_18"
"E4-102","E4","102",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-102_18"
"E4-103","E4","103",2022-09-08,"MJGQ",140,172,171,166,NA,"","","","18","E4-103_18"
"E4-104","E4","104",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-104_18"
"E4-105","E4","105",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-105_18"
"E4-106","E4","106",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-106_18"
"E4-107","E4","107",2022-09-08,"MJGQ",113,NA,127,126,NA,"","","","18","E4-107_18"
"E4-108","E4","108",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-108_18"
"E4-109","E4","109",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-109_18"
"E4-110","E4","110",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-110_18"
"E4-111","E4","111",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-111_18"
"E4-112","E4","112",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-112_18"
"E4-113","E4","113",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-113_18"
"E4-114","E4","114",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-114_18"
"E4-115","E4","115",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-115_18"
"E4-116","E4","116",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-116_18"
"E4-117","E4","117",2022-09-08,"MJGQ",122,NA,127,126,NA,"","","","18","E4-117_18"
"E4-118","E4","118",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-118_18"
"E4-119","E4","119",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-119_18"
"E4-120","E4","120",2022-09-08,"MJGQ",127,NA,142,141,NA,"","","","18","E4-120_18"
"E4-121","E4","121",2022-09-08,"MJGQ",116,NA,137,135,NA,"","","","18","E4-121_18"
"E4-122","E4","122",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-122_18"
"E4-123","E4","123",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-123_18"
"E4-124","E4","124",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-124_18"
"E4-125","E4","125",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-125_18"
"E4-126","E4","126",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-126_18"
"E4-127","E4","127",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-127_18"
"E4-128","E4","128",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-128_18"
"E4-129","E4","129",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-129_18"
"E4-130","E4","130",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-130_18"
"E4-131","E4","131",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-131_18"
"E4-132","E4","132",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-132_18"
"E4-133","E4","133",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-133_18"
"E4-134","E4","134",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-134_18"
"E4-135","E4","135",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-135_18"
"E4-136","E4","136",2022-09-08,"MJGQ",136,NA,144,140,NA,"","","","18","E4-136_18"
"E4-137","E4","137",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-137_18"
"E4-138","E4","138",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-138_18"
"E4-139","E4","139",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-139_18"
"E4-140","E4","140",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-140_18"
"E4-141","E4","141",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-141_18"
"E4-142","E4","142",2022-09-08,"MJGQ",121,NA,143,142,NA,"","","","18","E4-142_18"
"E4-143","E4","143",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-143_18"
"E4-144","E4","144",2022-09-08,"MJGQ",109,NA,121,116,NA,"","","","18","E4-144_18"
"E4-145","E4","145",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-145_18"
"E4-146","E4","146",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-146_18"
"E4-147","E4","147",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-147_18"
"E4-148","E4","148",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-148_18"
"E4-149","E4","149",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-149_18"
"E4-150","E4","150",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-150_18"
"E4-151","E4","151",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-151_18"
"E4-152","E4","152",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-152_18"
"E4-153","E4","153",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-153_18"
"E4-154","E4","154",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-154_18"
"E4-155","E4","155",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-155_18"
"E4-156","E4","156",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-156_18"
"E4-157","E4","157",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-157_18"
"E4-158","E4","158",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-158_18"
"E4-159","E4","159",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-159_18"
"E4-160","E4","160",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-160_18"
"E4-161","E4","161",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-161_18"
"E4-162","E4","162",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-162_18"
"E4-163","E4","163",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-163_18"
"E4-164","E4","164",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-164_18"
"E4-165","E4","165",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-165_18"
"E4-166","E4","166",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-166_18"
"E4-167","E4","167",2022-09-08,"MJGQ",NA,NA,NA,NA,NA,"","","","18","E4-167_18"
"E4-168","E4","168",2022-09-08,"MJGQ",134,NA,146,143,NA,"","","","18","E4-168_18"
