"Ind","Block","Position","Date","Measurer","Veg","Bud","Flr","Frt","Abt","M","S","N","round","ind_round"
"E3-6","E3","6",2023-08-29,"Majo",97,NA,NA,NA,NA,"","","","13","E3-6_13"
"E3-7","E3","7",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-7_13"
"E3-8","E3","8",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-8_13"
"E3-9","E3","9",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-9_13"
"E3-10","E3","10",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-10_13"
"E3-11","E3","11",2023-08-29,"Majo",51,NA,NA,NA,NA,"","","","13","E3-11_13"
"E3-12","E3","12",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-12_13"
"E3-13","E3","13",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-13_13"
"E3-14","E3","14",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-14_13"
"E3-15","E3","15",2023-08-29,"Majo",112,136,131,127,NA,"","","","13","E3-15_13"
"E3-16","E3","16",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-16_13"
"E3-17","E3","17",2023-08-29,"Majo",99,NA,130,129,NA,"","","","13","E3-17_13"
"E3-18","E3","18",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-18_13"
"E3-19","E3","19",2023-08-29,"Majo",111,129,126,121,NA,"","","","13","E3-19_13"
"E3-20","E3","20",2023-08-29,"Majo",96,NA,113,108,NA,"","","","13","E3-20_13"
"E3-21","E3","21",2023-08-29,"Majo",87,83,NA,82,NA,"","","","13","E3-21_13"
"E3-22","E3","22",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-22_13"
"E3-23","E3","23",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-23_13"
"E3-24","E3","24",2023-08-29,"Majo",109,132.5,132,130,NA,"","","","13","E3-24_13"
"E3-25","E3","25",2023-08-29,"Majo",126,NA,156,155,NA,"","","","13","E3-25_13"
"E3-26","E3","26",2023-08-29,"Majo",96,105,102,98,NA,"","","","13","E3-26_13"
"E3-27","E3","27",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-27_13"
"E3-28","E3","28",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-28_13"
"E3-29","E3","29",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-29_13"
"E3-30","E3","30",2023-08-29,"Majo",116,NA,152,151,NA,"","","","13","E3-30_13"
"E3-31","E3","31",2023-08-29,"Majo",108,135,128,120,NA,"","","","13","E3-31_13"
"E3-32","E3","32",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-32_13"
"E3-33","E3","33",2023-08-29,"Majo",99,125,123,120,101,"","","","13","E3-33_13"
"E3-34","E3","34",2023-08-29,"Majo",81,86,NA,NA,NA,"","Y","","13","E3-34_13"
"E3-35","E3","35",2023-08-29,"Majo",90,NA,105,103,NA,"","","","13","E3-35_13"
"E3-36","E3","36",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-36_13"
"E3-37","E3","37",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-37_13"
"E3-38","E3","38",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-38_13"
"E3-39","E3","39",2023-08-29,"Majo",124,NA,145,144,NA,"","","","13","E3-39_13"
"E3-40","E3","40",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-40_13"
"E3-41","E3","41",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-41_13"
"E3-42","E3","42",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-42_13"
"E3-43","E3","43",2023-08-29,"Majo",112,145,NA,144,NA,"","","","13","E3-43_13"
"E3-44","E3","44",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-44_13"
"E3-45","E3","45",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-45_13"
"E3-46","E3","46",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-46_13"
"E3-47","E3","47",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-47_13"
"E3-48","E3","48",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-48_13"
"E3-49","E3","49",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-49_13"
"E3-50","E3","50",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-50_13"
"E3-51","E3","51",2023-08-29,"Majo",105,NA,123,120,NA,"","","","13","E3-51_13"
"E3-52","E3","52",2023-08-29,"Majo",96,NA,105,103,NA,"","","","13","E3-52_13"
"E3-53","E3","53",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-53_13"
"E3-54","E3","54",2023-08-29,"Majo",114,NA,140,137,NA,"","","","13","E3-54_13"
"E3-55","E3","55",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-55_13"
"E3-56","E3","56",2023-08-29,"Majo",105,126,124,120,NA,"","","","13","E3-56_13"
"E3-57","E3","57",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-57_13"
"E3-58","E3","58",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-58_13"
"E3-59","E3","59",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-59_13"
"E3-60","E3","60",2023-08-29,"Majo",105,124,122,121,NA,"","","","13","E3-60_13"
"E3-61","E3","61",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-61_13"
"E3-62","E3","62",2023-08-29,"Majo",90,NA,96,93,NA,"","","","13","E3-62_13"
"E3-63","E3","63",2023-08-29,"Majo",103,122,120,116,NA,"","","","13","E3-63_13"
"E3-64","E3","64",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-64_13"
"E3-65","E3","65",2023-08-29,"Majo",121,152,150,147,NA,"","","","13","E3-65_13"
"E3-66","E3","66",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-66_13"
"E3-67","E3","67",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-67_13"
"E3-68","E3","68",2023-08-29,"Majo",80,NA,NA,NA,NA,"","","","13","E3-68_13"
"E3-69","E3","69",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-69_13"
"E3-70","E3","70",2023-08-29,"Majo",103,124,123,119,NA,"","","","13","E3-70_13"
"E3-71","E3","71",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-71_13"
"E3-72","E3","72",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-72_13"
"E3-73","E3","73",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-73_13"
"E3-74","E3","74",2023-08-29,"Majo",113,136,132,127,NA,"","","","13","E3-74_13"
"E3-75","E3","75",2023-08-29,"Majo",113,NA,118,116,NA,"","","","13","E3-75_13"
"E3-76","E3","76",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-76_13"
"E3-77","E3","77",2023-08-29,"Majo",109,107,NA,NA,NA,"","","","13","E3-77_13"
"E3-78","E3","78",2023-08-29,"Majo",134,159,155,150,NA,"","","","13","E3-78_13"
"E3-79","E3","79",2023-08-29,"Majo",119,131,127,120,NA,"","","","13","E3-79_13"
"E3-80","E3","80",2023-08-29,"Majo",108,123,121,119,NA,"","","","13","E3-80_13"
"E3-81","E3","81",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-81_13"
"E3-82","E3","82",2023-08-29,"Majo",106,NA,114,112,NA,"","","","13","E3-82_13"
"E3-83","E3","83",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-83_13"
"E3-84","E3","84",2023-08-29,"Majo",85,NA,NA,NA,NA,"","","","13","E3-84_13"
"E3-85","E3","85",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-85_13"
"E3-86","E3","86",2023-08-29,"Majo",83,130,129,123,104,"","","","13","E3-86_13"
"E3-87","E3","87",2023-08-29,"Majo",104,NA,125,124,NA,"","","","13","E3-87_13"
"E3-88","E3","88",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-88_13"
"E3-89","E3","89",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-89_13"
"E3-90","E3","90",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-90_13"
"E3-91","E3","91",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-91_13"
"E3-92","E3","92",2023-08-29,"Majo",96,111,109,106,NA,"","","","13","E3-92_13"
"E3-93","E3","93",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-93_13"
"E3-94","E3","94",2023-08-29,"Majo",77,NA,NA,NA,NA,"","","","13","E3-94_13"
"E3-95","E3","95",2023-08-29,"Majo",106,137,136,130,NA,"","","","13","E3-95_13"
"E3-96","E3","96",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-96_13"
"E3-97","E3","97",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-97_13"
"E3-98","E3","98",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-98_13"
"E3-99","E3","99",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-99_13"
"E3-100","E3","100",2023-08-29,"Majo",107,NA,NA,127,NA,"","","","13","E3-100_13"
"E3-101","E3","101",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-101_13"
"E3-102","E3","102",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-102_13"
"E3-103","E3","103",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-103_13"
"E3-104","E3","104",2023-08-29,"Majo",98,NA,124,121,NA,"","","","13","E3-104_13"
"E3-105","E3","105",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-105_13"
"E3-106","E3","106",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-106_13"
"E3-107","E3","107",2023-08-29,"Majo",60,NA,NA,NA,NA,"","","","13","E3-107_13"
"E3-108","E3","108",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-108_13"
"E3-109","E3","109",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-109_13"
"E3-110","E3","110",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-110_13"
"E3-111","E3","111",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-111_13"
"E3-112","E3","112",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-112_13"
"E3-113","E3","113",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-113_13"
"E3-114","E3","114",2023-08-29,"Majo",110,142,141,140,NA,"","","","13","E3-114_13"
"E3-115","E3","115",2023-08-29,"Majo",102,125,123,120,NA,"","","","13","E3-115_13"
"E3-116","E3","116",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-116_13"
"E3-117","E3","117",2023-08-29,"Majo",106,NA,136,130,NA,"","","","13","E3-117_13"
"E3-118","E3","118",2023-08-29,"Majo",113,130,127,118,NA,"","","","13","E3-118_13"
"E3-119","E3","119",2023-08-29,"Majo",83,117,116,113,NA,"","","","13","E3-119_13"
"E3-120","E3","120",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-120_13"
"E3-121","E3","121",2023-08-29,"Majo",126,146,142,140,NA,"","","","13","E3-121_13"
"E3-122","E3","122",2023-08-29,"Majo",84,NA,NA,NA,NA,"","","","13","E3-122_13"
"E3-123","E3","123",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-123_13"
"E3-124","E3","124",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-124_13"
"E3-125","E3","125",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-125_13"
"E3-126","E3","126",2023-08-29,"Majo",130,NA,162,157,NA,"","","","13","E3-126_13"
"E3-127","E3","127",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-127_13"
"E3-128","E3","128",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-128_13"
"E3-129","E3","129",2023-08-29,"Majo",91,168,167,161,NA,"","","","13","E3-129_13"
"E3-130","E3","130",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-130_13"
"E3-131","E3","131",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-131_13"
"E3-132","E3","132",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-132_13"
"E3-133","E3","133",2023-08-29,"Majo",118,150,148,143,NA,"","","","13","E3-133_13"
"E3-134","E3","134",2023-08-29,"Majo",104,123,119,111,NA,"","","","13","E3-134_13"
"E3-135","E3","135",2023-08-29,"Majo",103,135,133,128,NA,"","","","13","E3-135_13"
"E3-136","E3","136",2023-08-29,"Majo",114,143,141,138,NA,"","","","13","E3-136_13"
"E3-137","E3","137",2023-08-29,"Majo",102,136,133,128,NA,"","","","13","E3-137_13"
"E3-138","E3","138",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-138_13"
"E3-139","E3","139",2023-08-29,"Majo",112,129,126,120,NA,"","","","13","E3-139_13"
"E3-140","E3","140",2023-08-29,"Majo",121,143,142,137,NA,"","","","13","E3-140_13"
"E3-141","E3","141",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-141_13"
"E3-142","E3","142",2023-08-29,"Majo",94,96,NA,NA,NA,"","","","13","E3-142_13"
"E3-143","E3","143",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-143_13"
"E3-144","E3","144",2023-08-29,"Majo",112,141,140,134,NA,"","","","13","E3-144_13"
"E3-145","E3","145",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-145_13"
"E3-146","E3","146",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-146_13"
"E3-147","E3","147",2023-08-29,"Majo",113,143,141,138,NA,"","","","13","E3-147_13"
"E3-148","E3","148",2023-08-29,"Majo",106,NA,112,111,NA,"","","","13","E3-148_13"
"E3-149","E3","149",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-149_13"
"E3-150","E3","150",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-150_13"
"E3-151","E3","151",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-151_13"
"E3-152","E3","152",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-152_13"
"E3-153","E3","153",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-153_13"
"E3-154","E3","154",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-154_13"
"E3-155","E3","155",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-155_13"
"E3-156","E3","156",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-156_13"
"E3-157","E3","157",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-157_13"
"E3-158","E3","158",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-158_13"
"E3-159","E3","159",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-159_13"
"E3-160","E3","160",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-160_13"
"E3-161","E3","161",2023-08-29,"Majo",136,156,150,NA,NA,"","","","13","E3-161_13"
"E3-162","E3","162",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-162_13"
"E3-163","E3","163",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-163_13"
"E3-164","E3","164",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-164_13"
"E3-165","E3","165",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-165_13"
"E3-166","E3","166",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-166_13"
"E3-167","E3","167",2023-08-29,"Majo",70,NA,NA,NA,NA,"","","","13","E3-167_13"
"E3-168","E3","168",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-168_13"
"E3-169","E3","169",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-169_13"
"E3-170","E3","170",2023-08-29,"Majo",114,119,116,NA,NA,"","","","13","E3-170_13"
"E3-171","E3","171",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-171_13"
"E3-172","E3","172",2023-08-29,"Majo",123,148,147,145,NA,"","","","13","E3-172_13"
"E3-173","E3","173",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-173_13"
"E3-174","E3","174",2023-08-29,"Majo",61,NA,NA,NA,NA,"","","","13","E3-174_13"
"E3-175","E3","175",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-175_13"
"E3-176","E3","176",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-176_13"
"E3-177","E3","177",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-177_13"
"E3-178","E3","178",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-178_13"
"E3-179","E3","179",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-179_13"
"E3-180","E3","180",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-180_13"
"E3-181","E3","181",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-181_13"
"E3-182","E3","182",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-182_13"
"E3-183","E3","183",2023-08-29,"Majo",87,122,120,117,NA,"","","","13","E3-183_13"
"E3-184","E3","184",2023-08-29,"Majo",105,NA,130,127,NA,"","","","13","E3-184_13"
"E3-185","E3","185",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-185_13"
"E3-186","E3","186",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-186_13"
"E3-187","E3","187",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-187_13"
"E3-188","E3","188",2023-08-29,"Majo",91,95,94,NA,NA,"","","","13","E3-188_13"
"E3-189","E3","189",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-189_13"
"E3-190","E3","190",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-190_13"
"E3-191","E3","191",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-191_13"
"E3-192","E3","192",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-192_13"
"E3-193","E3","193",2023-08-29,"Majo",94,NA,113,112,NA,"","","","13","E3-193_13"
"E3-194","E3","194",2023-08-29,"Majo",128,NA,NA,150,NA,"","","","13","E3-194_13"
"E3-195","E3","195",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-195_13"
"E3-196","E3","196",2023-08-29,"Majo",100,117,115,113,NA,"","","","13","E3-196_13"
"E3-197","E3","197",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-197_13"
"E3-198","E3","198",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-198_13"
"E3-199","E3","199",2023-08-29,"Majo",108,138,134,133,NA,"","","","13","E3-199_13"
"E3-200","E3","200",2023-08-29,"Majo",NA,NA,NA,NA,NA,"","","","13","E3-200_13"
"E4-1","E4","1",2023-08-28,"Matt + Em",NA,NA,NA,NA,NA,"","","","13","E4-1_13"
"E4-2","E4","2",2023-08-28,"Matt + Em",NA,NA,NA,NA,NA,"","","","13","E4-2_13"
"E4-3","E4","3",2023-08-28,"Matt + Em",59,NA,NA,NA,NA,"","","","13","E4-3_13"
"E4-4","E4","4",2023-08-28,"Matt + Em",51,NA,NA,NA,NA,"","","","13","E4-4_13"
"E4-5","E4","5",2023-08-28,"Matt + Em",49,NA,NA,NA,NA,"","","","13","E4-5_13"
"E4-6","E4","6",2023-08-28,"Matt + Em",61,NA,NA,NA,NA,"","","","13","E4-6_13"
"E4-7","E4","7",2023-08-28,"Matt + Em",46,NA,NA,NA,NA,"","","","13","E4-7_13"
"E4-8","E4","8",2023-08-28,"Matt + Em",44,NA,NA,NA,NA,"","","","13","E4-8_13"
"E4-9","E4","9",2023-08-28,"Matt + Em",NA,NA,NA,NA,NA,"","","","13","E4-9_13"
"E4-10","E4","10",2023-08-28,"Matt + Em",44,NA,NA,NA,NA,"","","","13","E4-10_13"
"E4-11","E4","11",2023-08-28,"Matt + Em",50,NA,NA,NA,NA,"","","","13","E4-11_13"
"E4-12","E4","12",2023-08-28,"Matt + Em",NA,NA,NA,NA,NA,"","","","13","E4-12_13"
"E4-13","E4","13",2023-08-28,"Matt + Em",43,NA,NA,NA,NA,"","","","13","E4-13_13"
"E4-14","E4","14",2023-08-28,"Matt + Em",NA,NA,NA,NA,NA,"","","","13","E4-14_13"
"E4-15","E4","15",2023-08-28,"Matt + Em",NA,NA,NA,NA,NA,"","","","13","E4-15_13"
"E4-16","E4","16",2023-08-28,"Matt + Em",43,NA,NA,NA,NA,"","","","13","E4-16_13"
"E4-17","E4","17",2023-08-28,"Matt + Em",52,NA,NA,NA,NA,"","","","13","E4-17_13"
"E4-18","E4","18",2023-08-28,"Matt + Em",41,NA,NA,NA,NA,"","","","13","E4-18_13"
"E4-19","E4","19",2023-08-28,"Matt + Em",49,NA,NA,NA,NA,"","","Y","13","E4-19_13"
"E4-20","E4","20",2023-08-28,"Matt + Em",45,NA,NA,NA,NA,"","","","13","E4-20_13"
"E4-21","E4","21",2023-08-28,"Matt + Em",35,NA,NA,NA,NA,"","","","13","E4-21_13"
"E4-22","E4","22",2023-08-28,"Matt + Em",34,NA,NA,NA,NA,"","","","13","E4-22_13"
"E4-23","E4","23",2023-08-28,"Matt + Em",NA,NA,NA,NA,NA,"","","","13","E4-23_13"
"E4-24","E4","24",2023-08-28,"Matt + Em",50,NA,NA,NA,NA,"","","","13","E4-24_13"
"E4-25","E4","25",2023-08-28,"Matt + Em",NA,NA,NA,NA,NA,"","","","13","E4-25_13"
"E4-26","E4","26",2023-08-28,"Matt + Em",NA,NA,NA,NA,NA,"","","","13","E4-26_13"
"E4-27","E4","27",2023-08-28,"Matt + Em",52,NA,NA,NA,NA,"","","","13","E4-27_13"
"E4-28","E4","28",2023-08-28,"Matt + Em",61,NA,NA,NA,NA,"","","","13","E4-28_13"
"E4-29","E4","29",2023-08-28,"Matt + Em",NA,NA,NA,NA,NA,"","","","13","E4-29_13"
"E4-30","E4","30",2023-08-28,"Matt + Em",62,NA,NA,NA,NA,"","Y","","13","E4-30_13"
"E4-31","E4","31",2023-08-28,"Matt + Em",NA,NA,NA,NA,NA,"","","","13","E4-31_13"
"E4-32","E4","32",2023-08-28,"Matt + Em",52,NA,NA,NA,NA,"","Y","","13","E4-32_13"
"E4-33","E4","33",2023-08-28,"Matt + Em",83,84,NA,NA,NA,"","","","13","E4-33_13"
"E4-34","E4","34",2023-08-28,"Matt + Em",74,NA,NA,NA,NA,"","","","13","E4-34_13"
"E4-35","E4","35",2023-08-28,"Matt + Em",71,NA,NA,NA,NA,"","","","13","E4-35_13"
"E4-36","E4","36",2023-08-28,"Matt + Em",NA,NA,NA,NA,NA,"","","","13","E4-36_13"
"E4-37","E4","37",2023-08-28,"Matt + Em",NA,NA,NA,NA,NA,"","","","13","E4-37_13"
"E4-38","E4","38",2023-08-28,"Matt + Em",61,NA,NA,NA,NA,"","Y","","13","E4-38_13"
"E4-39","E4","39",2023-08-28,"Matt + Em",56,NA,NA,NA,NA,"","Y","","13","E4-39_13"
"E4-40","E4","40",2023-08-28,"Matt + Em",55,58,NA,NA,NA,"","","","13","E4-40_13"
"E4-41","E4","41",2023-08-28,"Matt + Em",41,NA,NA,NA,NA,"","","","13","E4-41_13"
"E4-42","E4","42",2023-08-28,"Matt + Em",NA,NA,NA,NA,NA,"","","","13","E4-42_13"
"E4-43","E4","43",2023-08-28,"Matt + Em",43,NA,NA,NA,NA,"","","","13","E4-43_13"
"E4-44","E4","44",2023-08-28,"Matt + Em",40,NA,NA,NA,NA,"","","","13","E4-44_13"
"E4-45","E4","45",2023-08-28,"Matt + Em",27,NA,NA,NA,NA,"","","","13","E4-45_13"
"E4-46","E4","46",2023-08-28,"Matt + Em",133,135,NA,NA,NA,"","","","13","E4-46_13"
"E4-47","E4","47",2023-08-28,"Matt + Em",NA,NA,NA,NA,NA,"","","","13","E4-47_13"
"E4-48","E4","48",2023-08-28,"Matt + Em",NA,NA,NA,NA,NA,"","","","13","E4-48_13"
"E4-49","E4","49",2023-08-28,"Matt + Em",NA,NA,NA,NA,NA,"","","","13","E4-49_13"
"E4-50","E4","50",2023-08-28,"Matt + Em",NA,NA,NA,NA,NA,"","","","13","E4-50_13"
"E4-51","E4","51",2023-08-28,"Matt + Em",NA,NA,NA,NA,NA,"","","","13","E4-51_13"
"E4-52","E4","52",2023-08-28,"Matt + Em",36,NA,NA,NA,NA,"","","","13","E4-52_13"
"E4-53","E4","53",2023-08-28,"Matt + Em",35,NA,NA,NA,NA,"","","","13","E4-53_13"
"E4-54","E4","54",2023-08-28,"Matt + Em",25,NA,NA,NA,NA,"","","","13","E4-54_13"
"E4-55","E4","55",2023-08-28,"Matt + Em",NA,NA,NA,NA,NA,"","","","13","E4-55_13"
"E4-56","E4","56",2023-08-28,"Matt + Em",35,NA,NA,NA,NA,"","","","13","E4-56_13"
"E4-57","E4","57",2023-08-28,"Matt + Em",15,NA,NA,NA,NA,"","","","13","E4-57_13"
"E4-58","E4","58",2023-08-28,"Matt + Em",NA,NA,NA,NA,NA,"","","","13","E4-58_13"
"E4-59","E4","59",2023-08-28,"Matt + Em",57,NA,NA,NA,NA,"","","","13","E4-59_13"
"E4-60","E4","60",2023-08-28,"Matt + Em",NA,NA,NA,NA,NA,"","","","13","E4-60_13"
"E4-61","E4","61",2023-08-28,"Matt + Em",NA,NA,NA,NA,NA,"","","","13","E4-61_13"
"E4-62","E4","62",2023-08-28,"Matt + Em",NA,NA,NA,NA,NA,"","","","13","E4-62_13"
"E4-63","E4","63",2023-08-28,"Matt + Em",41,NA,NA,NA,NA,"","","","13","E4-63_13"
"E4-64","E4","64",2023-08-28,"Matt + Em",51,NA,NA,NA,NA,"","","","13","E4-64_13"
"E4-65","E4","65",2023-08-28,"Matt + Em",NA,NA,NA,NA,NA,"","","","13","E4-65_13"
"E4-66","E4","66",2023-08-28,"Matt + Em",NA,NA,NA,NA,NA,"","","","13","E4-66_13"
"E4-67","E4","67",2023-08-28,"Matt + Em",39,NA,NA,NA,NA,"","","","13","E4-67_13"
"E4-68","E4","68",2023-08-28,"Matt + Em",NA,NA,NA,NA,NA,"","","","13","E4-68_13"
"E4-69","E4","69",2023-08-28,"Matt + Em",NA,NA,NA,NA,NA,"","","","13","E4-69_13"
"E4-70","E4","70",2023-08-28,"Matt + Em",NA,NA,NA,NA,NA,"","","","13","E4-70_13"
"E4-71","E4","71",2023-08-28,"Matt + Em",53,NA,NA,NA,NA,"","","Y","13","E4-71_13"
"E4-72","E4","72",2023-08-28,"Matt + Em",NA,NA,NA,NA,NA,"","","","13","E4-72_13"
"E4-73","E4","73",2023-08-28,"Matt + Em",49,NA,NA,NA,NA,"","","","13","E4-73_13"
"E4-74","E4","74",2023-08-28,"Matt + Em",NA,NA,NA,NA,NA,"","","","13","E4-74_13"
