"Ind","Block","Pos","Date","Measurer","Veg","Bud","Flr","Fert","Abt","M","S","N","X","round","ind_round"
"E9-53","E9","53",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-53_20"
"E9-54","E9","54",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-54_20"
"E9-55","E9","55",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-55_20"
"E9-56","E9","56",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-56_20"
"E9-57","E9","57",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-57_20"
"E9-58","E9","58",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-58_20"
"E9-59","E9","59",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-59_20"
"E9-60","E9","60",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-60_20"
"E9-61","E9","61",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-61_20"
"E9-62","E9","62",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-62_20"
"E9-63","E9","63",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-63_20"
"E9-64","E9","64",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-64_20"
"E9-65","E9","65",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-65_20"
"E9-66","E9","66",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-66_20"
"E9-67","E9","67",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-67_20"
"E9-68","E9","68",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-68_20"
"E9-69","E9","69",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-69_20"
"E9-70","E9","70",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-70_20"
"E9-71","E9","71",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-71_20"
"E9-72","E9","72",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-72_20"
"E9-73","E9","73",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-73_20"
"E9-74","E9","74",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-74_20"
"E9-75","E9","75",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-75_20"
"E9-76","E9","76",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-76_20"
"E9-77","E9","77",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-77_20"
"E9-78","E9","78",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-78_20"
"E9-79","E9","79",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-79_20"
"E9-80","E9","80",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-80_20"
"E9-81","E9","81",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-81_20"
"E9-82","E9","82",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-82_20"
"E9-83","E9","83",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-83_20"
"E9-84","E9","84",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-84_20"
"E9-85","E9","85",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-85_20"
"E9-86","E9","86",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-86_20"
"E9-87","E9","87",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-87_20"
"E9-88","E9","88",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-88_20"
"E9-89","E9","89",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-89_20"
"E9-90","E9","90",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-90_20"
"E9-91","E9","91",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-91_20"
"E9-92","E9","92",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-92_20"
"E9-93","E9","93",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-93_20"
"E9-94","E9","94",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-94_20"
"E9-95","E9","95",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-95_20"
"E9-96","E9","96",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-96_20"
"E9-97","E9","97",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-97_20"
"E9-98","E9","98",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-98_20"
"E9-99","E9","99",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-99_20"
"E9-100","E9","100",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-100_20"
"E9-101","E9","101",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-101_20"
"E9-102","E9","102",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-102_20"
"E9-103","E9","103",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-103_20"
"E9-104","E9","104",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-104_20"
"E9-105","E9","105",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-105_20"
"E9-106","E9","106",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-106_20"
"E9-107","E9","107",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-107_20"
"E9-108","E9","108",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-108_20"
"E9-109","E9","109",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-109_20"
"E9-110","E9","110",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-110_20"
"E9-111","E9","111",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-111_20"
"E9-112","E9","112",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-112_20"
"E9-113","E9","113",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-113_20"
"E9-114","E9","114",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-114_20"
"E9-115","E9","115",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-115_20"
"E9-116","E9","116",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-116_20"
"E9-117","E9","117",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-117_20"
"E9-118","E9","118",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-118_20"
"E9-119","E9","119",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-119_20"
"E9-120","E9","120",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-120_20"
"E9-121","E9","121",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-121_20"
"E9-122","E9","122",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-122_20"
"E9-123","E9","123",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-123_20"
"E9-124","E9","124",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-124_20"
"E9-125","E9","125",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-125_20"
"E9-126","E9","126",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-126_20"
"E9-127","E9","127",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-127_20"
"E9-128","E9","128",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-128_20"
"E9-129","E9","129",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-129_20"
"E9-130","E9","130",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-130_20"
"E9-131","E9","131",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-131_20"
"E9-132","E9","132",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-132_20"
"E9-133","E9","133",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-133_20"
"E9-134","E9","134",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-134_20"
"E9-135","E9","135",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-135_20"
"E9-136","E9","136",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-136_20"
"E9-137","E9","137",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-137_20"
"E9-138","E9","138",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-138_20"
"E9-139","E9","139",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-139_20"
"E9-140","E9","140",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-140_20"
"E9-141","E9","141",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-141_20"
"E9-142","E9","142",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-142_20"
"E9-143","E9","143",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-143_20"
"E9-144","E9","144",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-144_20"
"E9-145","E9","145",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-145_20"
"E9-146","E9","146",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-146_20"
"E9-147","E9","147",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-147_20"
"E9-148","E9","148",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-148_20"
"E9-149","E9","149",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-149_20"
"E9-150","E9","150",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-150_20"
"E9-151","E9","151",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-151_20"
"E9-152","E9","152",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-152_20"
"E9-153","E9","153",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-153_20"
"E9-154","E9","154",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-154_20"
"E9-155","E9","155",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-155_20"
"E9-156","E9","156",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-156_20"
"E9-157","E9","157",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-157_20"
"E9-158","E9","158",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-158_20"
"E9-159","E9","159",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-159_20"
"E9-160","E9","160",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-160_20"
"E9-161","E9","161",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-161_20"
"E9-162","E9","162",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-162_20"
"E9-163","E9","163",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-163_20"
"E9-164","E9","164",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-164_20"
"E9-165","E9","165",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-165_20"
"E9-166","E9","166",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-166_20"
"E9-167","E9","167",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-167_20"
"E9-168","E9","168",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-168_20"
"E9-169","E9","169",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-169_20"
"E9-170","E9","170",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-170_20"
"E9-171","E9","171",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-171_20"
"E9-172","E9","172",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-172_20"
"E9-173","E9","173",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-173_20"
"E9-174","E9","174",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-174_20"
"E9-175","E9","175",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-175_20"
"E9-176","E9","176",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-176_20"
"E9-177","E9","177",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-177_20"
"E9-178","E9","178",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-178_20"
"E9-179","E9","179",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-179_20"
"E9-180","E9","180",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-180_20"
"E9-181","E9","181",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-181_20"
"E9-182","E9","182",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-182_20"
"E9-183","E9","183",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-183_20"
"E9-184","E9","184",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-184_20"
"E9-185","E9","185",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-185_20"
"E9-186","E9","186",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-186_20"
"E9-187","E9","187",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-187_20"
"E9-188","E9","188",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-188_20"
"E9-189","E9","189",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-189_20"
"E9-190","E9","190",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-190_20"
"E9-191","E9","191",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-191_20"
"E9-192","E9","192",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-192_20"
"E9-193","E9","193",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-193_20"
"E9-194","E9","194",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-194_20"
"E9-195","E9","195",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-195_20"
"E9-196","E9","196",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-196_20"
"E9-197","E9","197",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-197_20"
"E9-198","E9","198",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-198_20"
"E9-199","E9","199",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-199_20"
"E9-200","E9","200",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-200_20"
"E9-201","E9","201",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-201_20"
"E9-202","E9","202",2021-08-10,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","20","E9-202_20"
"E10-1","E10","1",2021-08-10,"Logan",82,99,93,NA,NA,"",NA,"","","20","E10-1_20"
"E10-2","E10","2",2021-08-10,"Logan",52,89,88,NA,NA,"",NA,"","","20","E10-2_20"
"E10-3","E10","3",2021-08-10,"Logan",76,109,100,NA,NA,"",NA,"","","20","E10-3_20"
"E10-4","E10","4",2021-08-10,"Logan",69,80,78,NA,NA,"",NA,"","","20","E10-4_20"
"E10-5","E10","5",2021-08-10,"Logan",40,NA,NA,NA,NA,"",NA,"","","20","E10-5_20"
"E10-6","E10","6",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-6_20"
"E10-7","E10","7",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-7_20"
"E10-8","E10","8",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-8_20"
"E10-9","E10","9",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-9_20"
"E10-10","E10","10",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-10_20"
"E10-11","E10","11",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-11_20"
"E10-12","E10","12",2021-08-10,"Logan",76,112,104,NA,NA,"",NA,"","","20","E10-12_20"
"E10-13","E10","13",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-13_20"
"E10-14","E10","14",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-14_20"
"E10-15","E10","15",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-15_20"
"E10-16","E10","16",2021-08-10,"Logan",77,86,91,NA,NA,"",NA,"","","20","E10-16_20"
"E10-17","E10","17",2021-08-10,"Logan",55,66,70,NA,NA,"",NA,"","","20","E10-17_20"
"E10-18","E10","18",2021-08-10,"Logan",73,NA,NA,NA,NA,"",NA,"","","20","E10-18_20"
"E10-19","E10","19",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-19_20"
"E10-20","E10","20",2021-08-10,"Logan",75,85,NA,NA,NA,"",NA,"","","20","E10-20_20"
"E10-21","E10","21",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-21_20"
"E10-22","E10","22",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-22_20"
"E10-23","E10","23",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-23_20"
"E10-24","E10","24",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-24_20"
"E10-25","E10","25",2021-08-10,"Logan",90,156,160,NA,NA,"",NA,"","","20","E10-25_20"
"E10-26","E10","26",2021-08-10,"Logan",50,NA,NA,NA,NA,"",NA,"","","20","E10-26_20"
"E10-27","E10","27",2021-08-10,"Logan",40,NA,NA,NA,NA,"",NA,"","","20","E10-27_20"
"E10-28","E10","28",2021-08-10,"Logan",64,83,82,NA,NA,"",NA,"","","20","E10-28_20"
"E10-29","E10","29",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-29_20"
"E10-30","E10","30",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-30_20"
"E10-31","E10","31",2021-08-10,"Logan",80,106,112,NA,NA,"",NA,"","","20","E10-31_20"
"E10-32","E10","32",2021-08-10,"Logan",80,105,109,NA,NA,"",NA,"","","20","E10-32_20"
"E10-33","E10","33",2021-08-10,"Logan",50,65,NA,NA,NA,"",NA,"","","20","E10-33_20"
"E10-34","E10","34",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-34_20"
"E10-35","E10","35",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-35_20"
"E10-36","E10","36",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-36_20"
"E10-37","E10","37",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-37_20"
"E10-38","E10","38",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-38_20"
"E10-39","E10","39",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-39_20"
"E10-40","E10","40",2021-08-10,"Logan",57,62,68,NA,NA,"",NA,"","","20","E10-40_20"
"E10-41","E10","41",2021-08-10,"Logan",47,59,70,NA,NA,"",NA,"","","20","E10-41_20"
"E10-42","E10","42",2021-08-10,"Logan",58,85,81,NA,NA,"",NA,"","","20","E10-42_20"
"E10-43","E10","43",2021-08-10,"Logan",52,59,60,NA,NA,"",NA,"","","20","E10-43_20"
"E10-44","E10","44",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-44_20"
"E10-45","E10","45",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-45_20"
"E10-46","E10","46",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-46_20"
"E10-47","E10","47",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-47_20"
"E10-48","E10","48",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-48_20"
"E10-49","E10","49",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-49_20"
"E10-50","E10","50",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-50_20"
"E10-51","E10","51",2021-08-10,"Logan",57,79,76,NA,NA,"",NA,"","","20","E10-51_20"
"E10-52","E10","52",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-52_20"
"E10-53","E10","53",2021-08-10,"Logan",44,49,48,NA,NA,"",NA,"","","20","E10-53_20"
"E10-54","E10","54",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-54_20"
"E10-55","E10","55",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-55_20"
"E10-56","E10","56",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-56_20"
"E10-57","E10","57",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-57_20"
"E10-58","E10","58",2021-08-10,"Logan",62,64,NA,NA,NA,"",NA,"","","20","E10-58_20"
"E10-59","E10","59",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-59_20"
"E10-60","E10","60",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-60_20"
"E10-61","E10","61",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-61_20"
"E10-62","E10","62",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-62_20"
"E10-63","E10","63",2021-08-10,"Logan",95,105,100,NA,NA,"",NA,"","","20","E10-63_20"
"E10-64","E10","64",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-64_20"
"E10-65","E10","65",2021-08-10,"Logan",45,66,63,NA,NA,"",NA,"","","20","E10-65_20"
"E10-66","E10","66",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-66_20"
"E10-67","E10","67",2021-08-10,"Logan",75,82,76,NA,NA,"",NA,"","","20","E10-67_20"
"E10-68","E10","68",2021-08-10,"Logan",51,62,58,NA,NA,"",NA,"","","20","E10-68_20"
"E10-69","E10","69",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-69_20"
"E10-70","E10","70",2021-08-10,"Logan",75,96,91,83,NA,"",NA,"","","20","E10-70_20"
"E10-71","E10","71",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-71_20"
"E10-72","E10","72",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-72_20"
"E10-73","E10","73",2021-08-10,"Logan",68,74,NA,NA,NA,"",NA,"","","20","E10-73_20"
"E10-74","E10","74",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-74_20"
"E10-75","E10","75",2021-08-10,"Logan",NA,NA,79,NA,NA,"",NA,"","","20","E10-75_20"
"E10-76","E10","76",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-76_20"
"E10-77","E10","77",2021-08-10,"Logan",70,91,85,NA,NA,"",NA,"","","20","E10-77_20"
"E10-78","E10","78",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-78_20"
"E10-79","E10","79",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-79_20"
"E10-80","E10","80",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-80_20"
"E10-81","E10","81",2021-08-10,"Logan",30,45,NA,NA,NA,"",NA,"","","20","E10-81_20"
"E10-82","E10","82",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-82_20"
"E10-83","E10","83",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-83_20"
"E10-84","E10","84",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-84_20"
"E10-85","E10","85",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-85_20"
"E10-86","E10","86",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-86_20"
"E10-87","E10","87",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-87_20"
"E10-88","E10","88",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-88_20"
"E10-89","E10","89",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-89_20"
"E10-90","E10","90",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-90_20"
"E10-91","E10","91",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-91_20"
"E10-92","E10","92",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-92_20"
"E10-93","E10","93",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-93_20"
"E10-94","E10","94",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-94_20"
"E10-95","E10","95",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-95_20"
"E10-96","E10","96",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-96_20"
"E10-97","E10","97",2021-08-10,"Logan",NA,NA,NA,NA,NA,"",NA,"","","20","E10-97_20"
